gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,0.8333333333333333,1,1,1,0,1,1,0,1,1,0,1,2,0.8746268656716417,0.737647126702054,0
1,0,1,1,1.0,1,0,2,0,0,0,0,0,0,2,0,2,0.02288557213930348,0.16313754904223401,0
0,1,1,0,1.0,1,1,1,0,1,1,0,1,1,1,1,1,0.8706467661691543,0.8782656358181399,0
1,0,0,0,0.05555555555555555,1,1,2,0,0,0,0,0,0,0,0,3,0.06965174129353235,0.00958919916916686,0
1,0,1,1,0.2222222222222222,1,0,2,0,0,0,0,0,0,0,0,2,0.014925373134328346,0.03399492268636049,0
0,1,1,0,0.861111111111111,1,1,1,1,0,1,0,1,1,1,1,2,0.861691542288557,0.7262981767828294,0
0,0,0,0,0.1388888888888889,1,0,0,0,0,0,1,0,1,0,1,3,0.4248756218905473,0.07047657512116316,0
1,0,0,0,0.4305555555555555,1,1,1,0,1,0,0,0,0,0,1,2,0.6258706467661692,0.302532887145165,0
0,0,1,0,0.986111111111111,1,0,2,0,0,0,0,0,0,2,0,1,0.008457711442786064,0.1562024001846296,0
1,0,0,0,0.8055555555555555,1,0,2,0,0,0,0,0,0,2,0,3,0.025373134328358193,0.13771636279713825,0
1,0,1,1,0.9722222222222222,1,1,0,1,1,1,1,1,1,2,1,1,0.7154228855721393,0.7175455804292639,0
0,0,1,0,0.986111111111111,1,1,0,1,1,1,1,1,1,2,0,2,0.7149253731343282,0.7260673897992153,0
1,1,0,0,0.9583333333333333,1,1,0,1,0,1,1,0,1,2,0,1,0.5557213930348258,0.5783752596353565,0
0,1,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,1,0,1,2,0.6646766169154228,0.007644818832217863,1
0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,0,0.9999999999999999,0.998574890376183,0
0,0,1,0,0.3611111111111111,1,0,1,0,0,0,1,0,1,0,0,1,0.673134328358209,0.2512866374336487,0
0,0,1,0,0.4583333333333333,1,1,1,0,0,1,1,0,1,0,1,1,0.763681592039801,0.34495153473344103,0
0,0,1,1,0.1388888888888889,1,0,2,0,0,0,0,0,0,2,0,3,0.018905472636815884,0.023309485345026543,0
0,1,0,0,0.7916666666666666,1,1,1,1,0,1,1,0,1,2,0,1,0.8263681592039801,0.6647588276021232,0
0,0,0,0,0.1388888888888889,1,0,2,0,0,0,0,0,0,0,1,2,0.02935323383084576,0.023522963304869606,0
0,0,1,1,0.5416666666666666,1,1,2,0,0,0,0,0,0,1,1,3,0.05920398009950248,0.10336948996076623,0
0,0,0,0,0.15277777777777776,1,0,2,0,0,0,0,0,0,0,0,0,0.020398009950248763,0.026252019386106624,0
0,0,1,1,0.29166666666666663,1,0,1,0,1,1,1,1,1,0,1,2,0.8412935323383085,0.2413281790906993,1
0,0,1,1,0.9444444444444444,1,1,0,0,1,1,1,1,1,2,0,0,0.6671641791044776,0.6394184168012924,0
1,0,0,0,0.25,1,1,1,0,0,1,0,1,0,1,1,1,0.7099502487562188,0.18626817447495964,0
0,0,0,0,0.08333333333333333,1,0,1,0,0,1,1,1,1,0,1,3,0.8129353233830846,0.06102584814216479,1
1,0,0,0,0.25,1,1,0,1,0,0,0,0,0,0,0,3,0.37810945273631835,0.1097449803831064,0
0,0,1,1,0.7222222222222222,1,0,0,0,0,1,0,0,0,1,1,0,0.32537313432835824,0.29908262174013384,0
1,0,1,1,0.7777777777777777,1,1,1,1,1,1,1,1,1,2,0,3,0.9711442786069652,0.7557235171936303,0
1,0,0,0,0.625,1,1,1,0,0,1,1,1,1,0,1,0,0.8497512437810945,0.545701592430187,0
0,0,0,0,0.9305555555555555,1,1,2,0,0,0,0,0,0,2,1,3,0.07810945273631842,0.20087122086314332,0
1,0,1,0,0.041666666666666664,0,0,0,1,0,0,1,0,0,0,0,3,0.16766169154228855,0.009496884375721208,0
1,1,0,0,0.9027777777777777,1,0,1,0,1,1,0,1,1,0,1,0,0.8044776119402984,0.7474440341564735,0
1,0,1,0,0.875,1,1,0,0,1,0,1,0,1,2,0,3,0.48756218905472637,0.4864239556888991,0
0,0,1,1,0.15277777777777776,1,1,2,0,0,0,0,0,0,2,0,3,0.06716417910447761,0.032529425340410804,0
1,0,0,1,0.013888888888888888,1,0,0,0,0,0,1,0,1,0,1,3,0.41094527363184075,0.00470228479113778,0
1,0,0,0,0.7638888888888888,1,1,0,0,0,1,0,1,1,2,1,0,0.5925373134328358,0.4967170551580891,0
1,0,1,1,0.3472222222222222,1,1,0,0,0,0,1,0,0,1,1,3,0.3666666666666667,0.16700900069236094,0
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0.9905472636815921,0.9999999999999999,1
0,0,1,0,1.0,1,1,2,0,0,0,0,0,0,2,1,1,0.05870646766169152,0.2028213708746827,0
0,0,0,1,0.9027777777777777,0,0,0,0,1,0,1,1,0,2,0,3,0.26865671641791045,0.336389337641357,0
0,1,0,0,0.75,1,1,1,0,1,0,0,0,0,0,1,2,0.6094527363184079,0.5021290099238402,1
1,0,1,1,0.09722222222222221,1,0,2,0,0,0,0,0,0,0,0,3,0.019900497512437804,0.014487652896376643,0
0,0,1,0,1.0,1,1,0,1,1,0,1,0,0,2,0,0,0.4626865671641791,0.5522674821140088,0
1,0,1,0,0.29166666666666663,1,0,0,0,0,0,0,1,0,0,0,0,0.36169154228855727,0.1276713593353335,0
0,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,1,0,0.024378109452736302,0.0024290330025386565,0
1,1,0,0,0.05555555555555555,1,0,1,0,0,1,0,1,1,0,1,2,0.7611940298507462,0.04657281329333026,0
1,0,1,0,0.041666666666666664,1,1,1,0,0,0,1,0,0,0,1,0,0.6109452736318408,0.026880913916455113,1
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,2,0,1,0.9706467661691541,0.9593064851142395,0
0,0,0,0,0.08333333333333333,1,0,0,1,0,0,0,0,0,0,1,2,0.31044776119402984,0.03413339487652897,0
1,0,0,0,0.7222222222222222,1,0,1,0,0,1,0,0,1,0,1,1,0.6522388059701492,0.4976459727671359,0
1,1,1,0,0.9583333333333333,1,1,1,0,1,1,0,0,1,0,1,0,0.7671641791044775,0.7342718670666974,0
1,0,0,0,0.1111111111111111,1,0,1,0,0,1,0,1,1,0,1,2,0.7606965174129353,0.08325640433879529,1
0,1,0,0,0.1111111111111111,1,0,1,0,0,1,0,0,0,0,1,0,0.5552238805970149,0.06708400646203555,0
0,1,0,0,0.875,1,1,1,0,0,1,0,0,1,0,1,0,0.7099502487562188,0.6369720747749827,0
1,0,0,0,0.8333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0.9786069651741293,0.8112970228479114,0
0,0,1,0,0.16666666666666666,1,0,0,1,0,0,1,0,0,0,0,0,0.3577114427860697,0.07750980844680361,0
0,0,0,0,0.18055555555555555,1,0,2,0,0,0,0,0,0,0,1,3,0.010447761194029848,0.030060004615739672,0
1,0,0,0,0.3055555555555555,1,1,0,1,1,1,0,0,0,0,0,3,0.4656716417910447,0.16256058158319872,0
1,0,0,0,0.06944444444444445,1,1,1,0,0,1,0,1,0,0,1,2,0.7388059701492538,0.05006923609508424,1
0,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.011940298507462671,7.500576967459007e-05,1
0,0,1,1,1.0,1,1,2,0,0,0,0,0,0,2,1,0,0.057711442786069655,0.1950553888760674,0
0,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,0,0.00497512437810943,0.003963766443572582,0
0,0,1,1,0.5555555555555556,1,0,2,0,0,0,0,0,0,2,0,0,0.018905472636815884,0.08753173321024695,0
1,0,1,1,0.611111111111111,1,0,2,0,0,0,0,0,0,1,0,0,0.01741293532338306,0.09716708977613664,0
1,1,1,0,0.986111111111111,1,0,0,1,1,0,1,1,0,1,1,0,0.5248756218905473,0.5761943226402031,0
0,0,0,0,0.027777777777777776,1,1,1,0,0,0,0,0,0,0,1,2,0.5701492537313433,0.01702054004154166,1
1,1,0,0,0.3611111111111111,1,1,1,0,0,0,0,1,1,0,1,2,0.7497512437810945,0.27524809600738515,0
1,0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5149253731343283,0.005908146780521578,1
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,3,0.061194029850746234,0.0006462035541195473,0
1,0,1,1,0.9027777777777777,1,0,0,1,0,0,1,1,1,2,1,0,0.5626865671641791,0.5540445418878375,1
1,0,0,0,0.041666666666666664,1,1,0,0,0,0,1,1,0,0,1,3,0.46766169154228854,0.022051696284329566,0
1,0,0,0,0.18055555555555555,1,0,0,0,0,0,1,0,0,0,1,3,0.32139303482587056,0.06830717747519041,0
0,0,1,0,0.4583333333333333,1,1,1,0,1,1,0,1,1,0,1,2,0.8572139303482588,0.3912762520193861,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5218905472636816,0.0059889222247865226,0
1,0,1,1,0.05555555555555555,1,0,0,0,0,0,0,0,0,0,0,3,0.26865671641791045,0.015756981306254327,0
1,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.517910447761194,0.014447265174244172,0
1,0,1,0,1.0,1,1,1,1,1,0,1,1,1,2,1,1,0.9024875621890548,0.9065543503346412,0
0,0,1,1,0.5138888888888888,1,1,2,0,0,0,0,0,0,0,0,3,0.081592039800995,0.10302330948534504,0
0,0,0,0,0.20833333333333331,1,0,1,1,0,0,0,1,0,0,0,2,0.6761194029850747,0.1444034156473575,1
0,0,0,0,0.3194444444444444,1,0,2,0,0,0,0,0,0,1,1,1,0.013930348258706454,0.05300023078698362,0
0,0,1,1,0.41666666666666663,0,0,0,0,0,0,1,1,1,0,0,1,0.3278606965174129,0.1780175398107547,1
0,0,1,1,0.5833333333333333,1,0,2,0,0,0,0,0,0,1,1,2,0.007960199004975133,0.0857431340872375,0
0,0,0,0,0.4444444444444444,1,1,0,1,0,0,0,1,1,1,0,3,0.5621890547263682,0.2612681744749596,0
0,0,1,1,0.3055555555555555,1,1,1,0,0,0,0,0,0,0,1,0,0.572636815920398,0.1842026309716132,0
1,0,1,0,0.5833333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0.0681592039800995,0.12443457189014542,0
0,0,0,0,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,3,0.2606965174129353,0.040445418878375265,0
0,0,1,1,0.9027777777777777,1,1,1,1,0,1,0,1,1,2,1,1,0.8562189054726367,0.7738864528040619,0
0,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.01243781094527363,0.0014712670205400415,1
0,0,1,1,0.9722222222222222,1,1,0,1,1,1,1,1,1,2,1,0,0.7039800995024875,0.7240249249942303,0
1,0,0,1,0.3055555555555555,1,0,2,0,0,0,0,0,0,0,0,1,0.018905472636815884,0.047738287560581585,0
0,1,0,0,0.05555555555555555,1,1,1,0,0,0,0,0,0,0,1,2,0.5636815920398011,0.03495845834294946,1
0,0,0,0,0.027777777777777776,1,1,1,0,0,0,0,0,0,0,0,1,0.5636815920398011,0.01481075467343642,1
0,0,1,1,0.9305555555555555,0,0,0,1,1,0,0,0,0,2,0,0,0.1781094527363184,0.27875028848372946,0
0,0,0,0,0.3472222222222222,1,0,2,0,0,0,0,0,0,0,1,1,0.009452736318407956,0.05923147934456498,0
0,0,1,0,0.2777777777777778,1,0,2,0,0,0,0,0,0,0,0,0,0.009950248756218888,0.04113201015462728,0
0,0,0,1,0.027777777777777776,1,0,0,1,0,0,0,0,1,0,1,1,0.42736318407960205,0.012364412647126701,0
1,0,0,0,0.7083333333333333,1,0,2,0,0,0,0,0,0,2,0,3,0.021890547263681587,0.11814562658666053,0
0,0,1,1,0.6388888888888888,0,0,0,1,1,0,0,0,0,0,0,0,0.16716417910447756,0.18479690745441957,0
0,0,0,0,0.3472222222222222,1,1,1,0,1,0,0,1,1,0,1,2,0.8159203980099502,0.2733614124163397,1
1,0,0,1,0.18055555555555555,1,0,0,0,0,0,0,0,0,0,0,3,0.2562189054726368,0.07391530117701363,0
0,1,0,0,0.3472222222222222,1,1,1,1,1,0,0,1,1,0,1,3,0.8412935323383085,0.30480036925917375,1
1,0,1,1,0.3611111111111111,1,0,0,0,0,1,0,0,0,1,0,3,0.31940298507462683,0.14620355411954766,0
1,0,0,0,0.5972222222222222,1,1,1,0,0,0,1,1,1,1,1,2,0.8134328358208955,0.4838160627740596,1
1,0,0,1,0.2638888888888889,1,0,2,0,0,0,0,0,0,0,1,2,0.01741293532338306,0.04139741518578353,0
1,0,1,0,0.1388888888888889,1,0,1,0,1,0,1,1,1,0,1,2,0.8119402985074626,0.11217401338564506,1
0,0,0,1,0.027777777777777776,1,1,1,0,0,0,0,1,1,0,1,0,0.7557213930348259,0.020193861066235864,1
0,0,1,0,1.0,1,1,0,1,1,0,1,1,1,2,1,0,0.6781094527363184,0.696993999538426,0
1,1,0,0,0.25,1,1,0,1,1,0,0,0,0,0,1,1,0.399502487562189,0.10917378259866144,0
1,1,0,0,0.125,1,1,1,0,0,0,0,0,1,0,1,2,0.6527363184079601,0.08900876990537734,1
0,1,0,0,0.375,1,1,1,0,0,1,0,0,1,0,0,1,0.6970149253731343,0.2825928917609047,1
1,0,0,0,0.3333333333333333,1,1,1,0,0,0,0,1,1,0,1,2,0.7547263681592039,0.26587237479806136,0
1,0,0,0,0.9583333333333333,1,0,1,0,1,1,1,1,1,1,1,0,0.8537313432835821,0.8358181398569121,1
0,0,1,0,0.6388888888888888,1,1,1,0,1,1,1,1,1,2,1,1,0.9019900497512437,0.5579852296330488,0
0,1,0,0,1.0,1,1,1,1,1,1,1,0,1,2,1,0,0.8870646766169153,0.8919859219939995,0
1,0,1,0,0.3055555555555555,1,0,1,0,0,1,0,1,1,0,1,1,0.7606965174129353,0.21879759981537045,1
0,1,1,0,0.9722222222222222,1,1,1,1,0,0,0,0,1,0,1,2,0.7223880597014924,0.7444380336948997,0
0,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,2,0.01641791044776117,0.004454188783752596,0
1,0,1,0,0.4305555555555555,1,0,0,0,0,1,1,0,1,0,1,1,0.4791044776119403,0.23090237710593123,0
0,1,1,0,0.7777777777777777,1,1,1,0,0,1,0,1,1,0,1,0,0.8199004975124379,0.6541945534271867,1
0,0,1,1,0.2222222222222222,1,0,1,1,0,1,0,1,1,0,0,0,0.8203980099502487,0.1735402723286407,0
1,0,0,1,0.7222222222222222,1,1,2,0,0,0,0,0,0,2,0,1,0.07313432835820893,0.15182321717055158,0
1,0,1,1,0.18055555555555555,1,0,2,0,0,0,0,0,0,0,1,3,0.015920398009950265,0.026909762289406877,0
0,0,0,0,0.4861111111111111,1,0,2,0,0,0,0,0,0,1,0,3,0.02487562189054726,0.07865797369028388,0
0,0,0,0,0.8194444444444444,1,0,1,0,0,1,0,1,1,2,0,2,0.771641791044776,0.6504327255942765,0
1,0,1,0,1.0,1,0,1,0,0,1,0,1,1,0,1,2,0.7601990049751244,0.7764308792984076,0
0,1,1,0,0.9166666666666666,1,1,0,0,1,1,0,1,1,2,1,0,0.6199004975124378,0.6053888760673899,1
0,0,1,0,0.6805555555555555,1,1,1,1,1,1,1,0,1,2,0,1,0.8796019900497513,0.594916916685899,0
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,3,0.2746268656716418,0.01001615508885299,0
1,1,0,0,0.29166666666666663,1,1,1,0,1,1,0,1,1,0,1,2,0.8567164179104477,0.2599873067159012,0
1,1,0,0,0.75,0,0,0,0,1,1,0,1,1,1,1,2,0.37014925373134333,0.34019732287099,0
1,1,1,0,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,1,2,0.6029850746268656,0.20233671820909302,1
1,0,0,0,0.013888888888888888,1,1,0,1,1,0,0,0,0,0,0,2,0.426865671641791,0.004886914378029079,0
1,0,0,0,0.08333333333333333,1,0,1,1,1,0,0,0,0,0,1,2,0.6039800995024875,0.05494461112393261,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2606965174129353,0.002959843064851143,1
1,0,0,1,0.6805555555555555,1,1,1,1,1,1,0,1,1,1,1,1,0.9049751243781096,0.6083141010846989,0
0,0,1,1,0.7777777777777777,1,0,0,1,1,1,0,0,0,2,1,1,0.4283582089552238,0.3840295407339026,0
0,1,0,0,0.7777777777777777,1,1,1,1,1,0,0,0,1,0,1,2,0.7820895522388059,0.6001442418647588,0
0,0,1,1,0.08333333333333333,0,0,0,0,1,1,1,0,0,2,0,3,0.22189054726368157,0.022928686822063237,0
1,0,0,0,0.4444444444444444,1,0,2,0,0,0,0,0,0,1,0,3,0.015422885572139305,0.06795522732517888,0
1,0,1,1,0.6944444444444444,1,1,1,1,1,1,0,1,1,1,1,2,0.8955223880597015,0.6245788137549042,0
1,0,1,1,0.8055555555555555,1,1,1,0,0,1,1,1,1,1,1,0,0.863681592039801,0.690751211631664,0
0,0,1,1,0.9027777777777777,1,1,0,1,1,1,1,1,1,2,1,3,0.718407960199005,0.6853334871913224,0
0,0,0,0,0.8888888888888888,1,1,0,1,1,1,1,1,1,2,1,1,0.6781094527363184,0.6258077544426495,0
0,0,1,0,0.9166666666666666,1,1,0,1,1,1,0,0,0,2,0,0,0.48407960199004973,0.5021290099238402,0
1,0,1,0,0.5277777777777778,1,1,1,1,0,1,1,1,1,1,1,2,0.9199004975124377,0.5088622201707824,0
0,0,1,0,0.2777777777777778,1,0,2,0,0,0,0,0,0,1,1,3,0.01741293532338306,0.04588622201707824,0
1,0,0,0,0.5,1,1,1,0,0,0,0,0,1,0,1,2,0.6631840796019901,0.35176552042464804,1
1,1,0,0,0.8888888888888888,1,1,1,0,0,1,1,1,1,1,0,2,0.8343283582089552,0.7695938149088392,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.019900497512437804,0.00016732056312024,1
0,0,0,0,0.8333333333333333,1,0,0,0,1,1,1,1,0,1,1,1,0.5164179104477612,0.4853334871913224,0
1,0,0,0,0.013888888888888888,1,0,1,0,1,0,0,0,0,0,1,2,0.5582089552238805,0.006410108469882298,1
0,0,1,1,0.6944444444444444,1,1,0,1,1,1,1,0,1,1,1,0,0.6149253731343283,0.46427417493653356,0
1,0,0,0,0.013888888888888888,1,1,0,0,0,1,1,0,0,0,0,3,0.435820895522388,0.004990768520655435,1
0,0,1,0,1.0,0,0,0,1,1,1,0,0,1,2,1,2,0.3079601990049751,0.4110489268405262,0
1,0,1,0,0.8333333333333333,1,0,2,0,0,0,0,0,0,2,1,0,0.02238805970149252,0.13616432033233325,0
1,0,0,0,0.6388888888888888,0,0,0,1,0,1,1,0,0,2,0,3,0.1990049751243781,0.20038656819755366,0
0,0,1,1,0.9583333333333333,0,0,0,0,1,1,0,1,1,2,1,1,0.3651741293532338,0.43315255019616894,0
1,1,0,0,0.4305555555555555,1,1,1,0,0,1,1,1,0,0,1,0,0.7796019900497512,0.3299273021001615,0
1,0,1,1,0.2638888888888889,1,0,2,0,0,0,0,0,0,1,0,3,0.01641791044776117,0.039106854373413345,0
0,0,1,1,0.986111111111111,1,0,2,0,0,0,0,0,0,2,0,1,0.01641791044776117,0.15906992845603507,0
1,0,1,0,0.16666666666666666,1,0,1,1,1,1,0,0,0,0,1,2,0.6601990049751243,0.10859681513962613,0
1,0,1,1,0.5416666666666666,1,0,0,1,0,1,1,1,1,1,0,1,0.6144278606965173,0.36512231710131543,1
1,0,0,0,0.611111111111111,1,1,0,0,1,1,1,1,1,1,1,0,0.6666666666666666,0.42526540503115623,0
0,0,1,1,0.7777777777777777,1,1,0,1,1,1,1,1,0,2,0,1,0.6268656716417911,0.5309946918993769,0
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,2,1,0,0.9676616915422885,0.9570678513731826,0
1,0,0,0,0.06944444444444445,1,1,1,0,1,1,0,1,1,0,0,3,0.854228855721393,0.06036233556427417,1
0,0,0,0,0.15277777777777776,1,1,1,1,0,0,0,0,0,0,1,0,0.6044776119402985,0.10506577429033002,0
1,1,1,0,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.20746268656716416,0.10991230094622663,1
0,1,1,0,0.20833333333333331,1,0,1,0,1,0,0,1,1,0,1,2,0.7601990049751244,0.14611700900069235,0
1,0,0,0,1.0,1,0,2,0,0,0,0,0,0,2,1,3,0.025373134328358193,0.17336718209093008,0
1,0,1,0,0.7777777777777777,1,1,0,0,1,1,0,0,0,2,0,1,0.4104477611940298,0.38892799446111237,0
1,1,0,0,0.8888888888888888,1,0,2,0,0,0,0,0,0,2,1,0,0.01791044776119402,0.13607777521347797,0
0,0,1,0,0.4722222222222222,1,1,1,0,0,1,0,1,1,0,1,2,0.817910447761194,0.39185898915301176,0
1,0,0,0,0.027777777777777776,1,1,1,0,0,0,0,0,0,0,1,2,0.5796019900497512,0.016576275098084466,1
1,0,0,0,0.4861111111111111,1,0,2,0,0,0,0,0,0,1,0,0,0.023383084577114438,0.08483729517655204,0
1,0,0,0,0.3055555555555555,1,0,2,0,0,0,0,0,0,1,0,1,0.020398009950248763,0.051736672051696284,0
1,0,0,0,0.06944444444444445,1,0,0,0,0,0,1,0,0,0,1,2,0.3079601990049751,0.022859450726978998,1
1,0,0,0,0.125,0,0,0,1,1,1,0,0,0,1,0,3,0.21194029850746265,0.04087237479806139,0
1,0,0,0,0.15277777777777776,1,1,2,0,0,0,0,0,0,0,0,1,0.048756218905472604,0.026125086545118855,1
1,0,0,0,0.3194444444444444,1,0,2,0,0,0,0,0,0,1,0,3,0.021890547263681587,0.05334641126240481,0
0,0,1,1,0.05555555555555555,1,0,1,0,0,0,0,0,1,0,0,2,0.6228855721393034,0.03276598199861528,1
1,0,1,0,0.9444444444444444,1,1,2,0,0,0,0,0,0,2,0,0,0.06965174129353235,0.19725363489499195,0
1,0,1,0,0.4583333333333333,1,0,1,0,0,0,0,1,1,0,0,2,0.7263681592039801,0.3398626817447496,0
1,0,0,0,0.4305555555555555,1,0,0,1,1,1,1,1,0,0,1,0,0.5393034825870647,0.24664781906300487,0
1,0,0,0,0.013888888888888888,1,1,0,0,1,0,1,0,0,0,0,3,0.4164179104477612,0.004765751211631664,1
0,0,0,0,0.7777777777777777,1,0,2,0,0,0,0,0,0,2,0,0,0.014427860696517386,0.11921301638587585,0
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,0,0,1,2,0.6039800995024875,0.006940918532194785,1
1,0,1,1,0.9166666666666666,1,0,0,1,1,1,1,1,0,1,1,2,0.5656716417910447,0.5762981767828295,0
1,0,1,1,1.0,1,1,2,0,0,0,0,0,0,2,0,0,0.06716417910447761,0.1984883452573275,0
1,1,0,0,0.4722222222222222,1,0,1,0,0,0,0,0,0,0,0,1,0.5064676616915423,0.2603623355642741,0
0,0,1,1,0.8055555555555555,1,0,1,0,1,1,0,1,0,0,1,2,0.7293532338308457,0.6338391414724209,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,2,0.2676616915422885,0.009196861297022848,1
1,0,0,0,0.5138888888888888,0,0,0,0,0,0,0,1,0,2,0,1,0.17462686567164176,0.1497922917147473,0
0,0,0,0,0.986111111111111,1,1,1,1,1,1,1,1,1,2,1,1,0.9442786069651742,0.9202054004154167,0
1,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,1,0,1,0.015920398009950265,0.00012116316639741503,0
1,1,1,1,0.986111111111111,1,0,2,0,0,0,0,0,0,2,0,1,0.015422885572139305,0.1580486960535426,0
1,0,1,1,0.4861111111111111,1,0,2,0,0,0,0,0,0,1,0,2,0.01641791044776117,0.07468266789753059,0
0,0,1,1,0.08333333333333333,1,0,2,0,0,0,0,0,0,1,0,3,0.014427860696517386,0.008729517655204248,0
0,0,0,0,0.041666666666666664,1,0,1,0,0,0,0,1,0,0,1,2,0.6084577114427862,0.02606162012462497,1
0,0,1,1,0.9583333333333333,1,0,0,0,1,1,1,0,0,1,0,0,0.40646766169154225,0.4749480729286868,0
1,0,0,0,0.611111111111111,0,0,0,0,1,1,0,1,1,1,1,3,0.35522388059701493,0.2719363027925225,1
0,0,1,0,0.736111111111111,1,1,1,0,0,0,1,0,1,1,1,2,0.7253731343283583,0.5589314562658666,0
0,0,1,0,0.3333333333333333,1,0,1,0,1,1,0,1,1,0,1,1,0.8064676616915423,0.2783925686591276,1
0,0,1,0,0.06944444444444445,1,0,1,0,0,0,0,0,0,0,1,2,0.5044776119402985,0.03839141472420956,0
0,0,0,1,0.027777777777777776,1,0,0,0,1,0,0,0,0,0,0,3,0.33134328358208953,0.010085391183937226,0
1,0,0,1,0.861111111111111,1,1,2,0,0,0,0,0,0,2,1,3,0.061194029850746234,0.16088160627740597,0
0,0,1,0,0.2638888888888889,1,0,1,0,0,1,0,1,1,0,1,2,0.781592039800995,0.1989672282483268,0
1,0,0,0,0.125,1,0,1,0,0,0,0,0,0,0,0,3,0.5154228855721392,0.07370182321717056,0
1,0,0,0,0.736111111111111,1,0,2,0,0,0,0,0,0,2,0,1,0.01243781094527363,0.11905146549734595,0
1,0,0,0,0.06944444444444445,1,0,1,0,0,0,0,0,1,0,0,3,0.6019900497512437,0.04702861758596816,0
0,1,1,1,0.986111111111111,1,1,0,1,1,0,0,1,0,1,0,2,0.5069651741293533,0.5727786752827141,0
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.012935323383084563,8.654511885529664e-05,0
1,0,0,0,0.25,1,1,1,0,1,0,0,0,0,0,1,2,0.6208955223880598,0.16537041310870068,1
1,0,0,0,1.0,1,1,1,0,1,1,0,1,1,2,1,2,0.8497512437810945,0.8788368336025848,0
0,0,1,0,0.05555555555555555,1,0,0,1,1,0,0,0,0,0,0,3,0.36268656716417913,0.024953842603277175,0
1,0,0,0,0.8194444444444444,1,1,0,0,0,1,0,0,0,2,0,1,0.35721393034825866,0.35741403184860376,0
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5258706467661691,0.006035079621509347,1
0,1,1,0,0.4305555555555555,1,1,1,0,0,0,0,0,1,0,1,2,0.6626865671641791,0.3017078236787445,0
1,0,1,0,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,0,0,0.01741293532338306,0.003559889222247865,0
0,1,1,0,0.9027777777777777,1,1,1,0,1,1,0,1,1,1,1,2,0.8756218905472636,0.8032540964689592,1
1,0,1,0,0.6805555555555555,1,0,1,0,0,1,1,1,1,1,1,1,0.8059701492537313,0.5656588968382184,0
1,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.010945273631840807,0.0031790906992845607,0
0,0,1,0,0.736111111111111,1,0,2,0,0,0,0,0,0,1,0,0,0.025373134328358193,0.11573967228248327,1
0,0,1,0,0.7638888888888888,1,0,1,1,0,0,0,1,1,1,1,2,0.7611940298507462,0.6066582044772675,0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,1,0.9532338308457712,0.9543503346411264,0
0,1,0,0,0.5,1,1,1,0,0,0,0,0,0,0,1,0,0.5636815920398011,0.30471382414031845,0
0,0,1,1,0.1388888888888889,1,0,2,0,0,0,0,0,0,0,1,0,0.015422885572139305,0.020534271867066696,0
1,1,0,0,0.013888888888888888,1,1,1,0,0,0,0,1,1,0,1,2,0.753731343283582,0.00867759058389107,1
0,0,1,1,1.0,1,1,0,1,1,1,1,0,1,2,0,0,0.6228855721393034,0.6699688437572121,0
