gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,0.06944444444444445,1,0,1,0,0,0,0,1,0,0,0,2,0.6164179104477612,0.04217055158089084,0
0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,1,0.9766169154228855,0.9836660512347104,0
0,0,0,0,0.18055555555555555,0,0,0,0,1,0,0,0,0,0,1,2,0.1333333333333333,0.04282829448419109,0
1,0,1,0,0.8472222222222222,1,0,1,0,1,1,1,0,1,0,0,1,0.755223880597015,0.6592487883683361,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,2,0.023880597014925342,0.00021347795984306452,0
0,1,1,0,0.7777777777777777,1,1,1,0,0,0,1,0,0,0,1,0,0.5830845771144277,0.49122432494807294,0
0,0,0,0,0.05555555555555555,1,0,2,0,0,0,0,0,0,0,0,3,0.018905472636815884,0.007581352411723978,0
1,0,0,0,0.4861111111111111,1,1,0,1,0,0,0,0,0,2,0,3,0.3681592039800995,0.21985921993999538,0
0,0,1,0,0.25,0,0,0,0,0,1,0,1,0,0,1,2,0.20696517412935317,0.07512693284098777,1
1,0,1,0,1.0,1,1,0,0,1,1,0,1,1,2,0,0,0.6358208955223881,0.6653011770136165,0
0,1,0,0,0.6805555555555555,1,1,1,1,1,1,1,0,1,1,0,0,0.8432835820895522,0.5939764597276713,0
0,0,1,0,0.611111111111111,1,1,1,1,1,1,1,0,0,0,1,1,0.7646766169154228,0.46639164551119316,0
0,1,1,0,0.041666666666666664,1,0,1,0,0,0,1,1,0,0,1,3,0.6532338308457711,0.028686822063235633,1
0,0,1,1,0.5138888888888888,1,1,1,0,1,1,0,0,1,0,1,2,0.7651741293532338,0.4054984998846065,0
1,0,1,0,0.8472222222222222,1,1,0,0,1,1,0,1,1,1,1,2,0.6124378109452736,0.564966535887376,0
1,0,1,0,0.9722222222222222,1,1,0,1,0,1,1,0,1,2,1,1,0.5626865671641791,0.6112393261020078,0
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5134328358208955,0.0058908377567505185,1
0,0,0,0,0.5694444444444444,1,0,2,0,0,0,0,0,0,0,0,2,0.021890547263681587,0.08732979459958459,0
1,0,1,1,0.9722222222222222,1,1,0,1,1,1,1,0,1,1,0,0,0.5980099502487561,0.626257789060697,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,0,0,1,3,0.35124378109452736,0.004009923840295407,1
1,0,0,0,0.7083333333333333,1,0,2,0,0,0,0,0,0,1,0,2,0.008457711442786064,0.1141241633971844,0
0,0,1,1,0.5833333333333333,1,0,2,0,0,0,0,0,0,2,0,3,0.01741293532338306,0.09401684744980383,0
0,0,1,1,0.9722222222222222,1,1,1,1,1,1,1,0,0,2,0,0,0.7527363184079602,0.757010154627279,1
1,0,0,0,0.6666666666666666,1,0,2,0,0,0,0,0,0,1,0,0,0.01691542288557213,0.1137433648742211,0
1,0,1,1,0.9444444444444444,1,1,1,1,1,1,1,1,1,2,1,2,0.9442786069651742,0.904361873990307,1
0,0,0,0,0.6666666666666666,1,1,2,0,0,0,0,0,0,2,0,1,0.057213930348258696,0.13434687283637203,0
0,1,1,0,0.3611111111111111,1,0,1,0,1,0,0,0,1,0,0,2,0.663681592039801,0.24820563120240022,1
1,0,1,0,0.15277777777777776,1,1,1,0,1,0,0,0,0,0,1,0,0.6194029850746269,0.10132702515578122,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.010447761194029848,5.769674590353109e-05,1
0,0,0,0,0.375,1,0,2,0,0,0,0,0,0,1,0,3,0.008955223880596996,0.05568312947149782,0
0,1,0,0,0.6388888888888888,1,0,1,0,1,1,0,1,0,1,1,0,0.726865671641791,0.4739845372720979,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,1,0,0,0,0,1,3,0.3124378109452736,0.003559889222247865,1
0,0,0,0,0.6388888888888888,1,0,0,0,0,1,1,0,0,2,0,1,0.3592039800995025,0.28171590122317103,1
1,0,1,1,0.3472222222222222,1,0,2,0,0,0,0,0,0,0,1,3,0.008955223880596996,0.05294253404108009,0
1,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,1,1,0,1,2,0.6985074626865672,0.04060120009231479,1
1,0,0,0,0.18055555555555555,1,0,2,0,0,0,0,0,0,2,0,3,0.014925373134328346,0.02849642280175398,0
1,0,1,0,0.4305555555555555,1,0,0,1,1,1,1,0,1,1,1,1,0.5696517412935324,0.27759635356565887,0
0,0,1,1,0.3194444444444444,1,1,1,0,0,0,0,1,0,0,1,2,0.6517412935323383,0.21130279252250175,0
0,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.011442786069651711,0.004875375028848373,0
0,0,0,0,0.9027777777777777,1,1,2,0,0,0,0,0,0,2,0,0,0.08208955223880599,0.19383221786291255,0
1,1,0,0,0.3055555555555555,1,1,1,0,0,0,1,1,0,0,1,0,0.7189054726368159,0.21830140780060006,1
0,0,1,1,0.7638888888888888,1,0,2,0,0,0,0,0,0,1,0,1,0.008955223880596996,0.1130048465266559,0
1,0,1,0,0.125,1,0,1,0,1,1,1,1,0,0,1,3,0.7621890547263681,0.10060004615739673,1
1,0,1,1,0.09722222222222221,1,0,1,0,0,0,0,0,0,0,1,0,0.5144278606965175,0.058931456265866614,1
0,0,1,1,0.4861111111111111,0,0,0,0,0,0,1,1,0,1,0,3,0.2253731343283582,0.15748903761827832,0
1,0,0,0,0.08333333333333333,1,0,0,1,0,1,1,1,1,2,1,3,0.6169154228855721,0.054765751211631665,0
0,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,0,0,1,1,0.30199004975124377,0.0034387260558504497,1
1,0,0,0,0.2361111111111111,1,0,1,0,0,0,0,0,0,0,1,2,0.5228855721393034,0.13711054696515118,0
1,0,1,1,0.1388888888888889,1,0,0,0,0,1,0,1,0,0,0,3,0.4174129353233831,0.06285483498730672,0
1,0,0,1,0.20833333333333331,1,0,0,0,0,1,1,0,0,1,0,1,0.36766169154228856,0.09759404569582275,0
0,1,0,0,0.5555555555555556,0,0,0,1,1,0,0,1,1,0,1,2,0.37363184079601985,0.24123586429725363,1
0,0,1,1,0.18055555555555555,1,0,0,1,0,0,1,0,0,1,0,0,0.35721393034825866,0.07872720978536811,0
1,0,1,0,0.40277777777777773,1,1,1,0,1,0,0,0,0,0,1,0,0.6159203980099502,0.2592257096699746,1
0,0,0,0,0.041666666666666664,1,1,1,0,0,0,0,0,0,0,1,2,0.5696517412935324,0.023286406646665127,1
0,1,1,0,0.8055555555555555,1,1,1,0,0,0,1,1,1,0,1,0,0.8174129353233831,0.6613201015462729,0
0,0,0,0,0.625,1,0,0,1,1,0,1,0,0,1,1,1,0.44079601990049744,0.32052273251788593,0
0,0,1,1,1.0,1,1,0,1,1,1,1,0,0,2,1,0,0.5194029850746269,0.5939187629817678,0
1,0,1,1,0.9444444444444444,1,1,1,1,1,0,0,0,0,1,1,0,0.6691542288557214,0.6551811677821371,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,0,0.019402985074626844,0.0001615508885298867,1
0,0,1,1,0.5277777777777778,1,0,0,1,1,0,0,0,0,0,0,2,0.3606965174129353,0.2373932610200785,0
1,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.02487562189054726,0.0029309946918993773,0
1,0,0,0,0.15277777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.020895522388059695,0.022669051465497345,0
0,1,1,0,0.2777777777777778,1,0,1,0,0,0,0,1,1,1,1,0,0.7238805970149254,0.21240480036925918,0
1,0,1,0,1.0,1,1,1,0,1,1,0,1,1,2,1,0,0.8611940298507462,0.8598315255019617,0
0,0,1,0,0.041666666666666664,1,1,1,0,0,0,0,0,0,0,1,1,0.5621890547263682,0.02431340872374798,1
1,0,0,0,0.3194444444444444,1,1,1,0,0,1,1,1,1,0,1,3,0.8537313432835821,0.28286406646665124,1
1,0,0,0,0.5555555555555556,1,0,0,0,0,0,1,0,0,0,1,2,0.32686567164179103,0.23933764135702748,0
1,1,1,0,0.861111111111111,1,1,1,0,1,0,0,0,1,0,1,0,0.7119402985074627,0.6474440341564736,0
0,0,0,1,0.3055555555555555,1,0,2,0,0,0,0,0,0,0,1,2,0.02288557213930348,0.05204823447957536,0
0,0,0,0,0.15277777777777776,1,0,0,1,0,1,0,0,1,0,0,0,0.45572139303482584,0.08252365566582046,0
1,1,1,0,0.09722222222222221,1,1,1,0,0,0,0,0,0,0,1,2,0.56318407960199,0.05382529425340411,0
0,0,0,0,0.18055555555555555,1,1,1,1,1,0,0,1,0,0,1,2,0.7800995024875622,0.141437802907916,1
1,1,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.01791044776119402,0.0001442418647588273,1
0,0,0,0,0.5416666666666666,1,1,1,0,1,1,0,1,1,0,1,2,0.8477611940298507,0.4587641357027463,1
1,0,1,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,3,0.06716417910447761,0.0068601430879298405,0
1,0,0,0,0.8055555555555555,1,0,2,0,0,0,0,0,0,2,0,1,0.020398009950248763,0.128398338333718,0
1,0,0,1,0.08333333333333333,1,1,2,0,0,0,0,0,0,0,0,3,0.08059701492537313,0.01906877452111701,0
0,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,2,0.01641791044776117,0.00012693284098776788,1
0,0,1,0,0.3055555555555555,1,0,0,0,1,1,0,0,0,0,1,3,0.36268656716417913,0.13385068082160168,0
1,0,1,0,0.19444444444444442,0,0,0,0,0,0,0,1,1,0,0,2,0.2796019900497512,0.0748788368336026,1
1,0,1,1,0.8888888888888888,1,1,1,0,0,1,0,0,1,1,0,1,0.7164179104477612,0.6473978767597507,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,2,0.01691542288557213,0.00013270251557812116,1
1,0,0,0,0.08333333333333333,1,0,2,0,0,0,0,0,0,0,0,3,0.023880597014925342,0.010443111008539119,0
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0,0,2,0.6104477611940298,0.007015924301869374,1
1,0,0,1,0.5416666666666666,1,1,2,0,0,0,0,0,0,1,0,0,0.07164179104477608,0.1084294945765059,0
0,0,0,0,0.2777777777777778,1,0,2,0,0,0,0,0,0,1,0,3,0.01243781094527363,0.04435148857604431,0
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,1,0,0,0,1,2,0.5736318407960199,0.006588968382183245,1
1,0,1,0,0.013888888888888888,1,0,1,0,0,1,0,0,0,0,0,2,0.5766169154228856,0.0066235864297253646,1
1,0,1,0,0.8888888888888888,1,1,0,1,0,0,0,1,0,1,1,1,0.47661691542288565,0.5046965151165475,0
1,0,0,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.009950248756218888,5.192707131317781e-05,1
0,0,1,0,0.6388888888888888,1,0,0,0,1,0,0,1,1,0,1,1,0.5059701492537313,0.3633971843987999,0
0,1,1,1,0.38888888888888884,0,0,0,0,1,0,0,0,1,1,1,2,0.20746268656716416,0.12437110546965152,0
0,0,1,0,0.4583333333333333,1,0,2,0,0,0,0,0,0,0,0,3,0.01791044776119402,0.07508077544426496,0
1,0,1,1,0.5416666666666666,1,0,0,1,1,1,0,0,0,1,0,2,0.4134328358208955,0.26829563812600965,0
0,0,1,0,0.5833333333333333,1,1,1,0,0,1,1,0,0,0,1,2,0.6572139303482587,0.41190860835448884,1
0,0,0,0,0.013888888888888888,1,0,0,0,1,0,0,0,0,0,1,2,0.30199004975124377,0.0034387260558504497,0
0,0,0,0,0.09722222222222221,1,0,1,0,0,0,0,1,0,0,1,2,0.6044776119402985,0.05817562889453036,1
1,1,1,0,0.9722222222222222,1,0,1,1,1,1,0,1,1,2,0,1,0.8666666666666666,0.8646549734594968,0
1,0,0,0,0.9027777777777777,1,1,2,0,0,0,0,0,0,2,1,0,0.0681592039800995,0.19688437572120934,0
1,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,0,0,0,2,0.3134328358208955,0.0035714285714285718,0
1,0,1,0,0.25,1,1,1,0,0,0,0,1,1,0,1,2,0.7611940298507462,0.19306485114239558,0
1,0,1,0,0.3333333333333333,1,1,1,0,0,0,0,1,1,0,1,2,0.7437810945273632,0.25724094161089317,0
1,0,0,0,0.875,1,1,0,1,0,1,1,0,1,2,1,0,0.5338308457711444,0.5147011308562197,0
0,0,0,1,0.611111111111111,1,1,0,0,1,0,0,1,1,1,1,3,0.590049751243781,0.3983729517655204,0
1,0,0,0,0.05555555555555555,1,0,2,0,0,0,0,0,0,0,1,2,0.015920398009950265,0.005100392337872144,0
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5174129353233831,0.005936995153473345,1
0,0,1,1,0.5138888888888888,1,1,1,0,0,0,0,1,1,0,1,2,0.7661691542288557,0.38026194322640205,0
0,1,0,0,0.1388888888888889,1,0,1,0,0,1,0,0,1,0,1,1,0.6601990049751243,0.09770943918762982,1
1,0,0,0,0.4722222222222222,0,0,0,0,0,0,0,0,0,0,1,0,0.06766169154228854,0.09622663281790908,0
1,0,1,0,0.4861111111111111,0,0,0,1,0,1,0,1,1,1,0,1,0.3472636815920398,0.22064389568428344,0
0,0,1,0,0.05555555555555555,1,0,2,0,0,0,0,0,0,0,0,2,0.018905472636815884,0.00837756750519271,0
0,1,1,0,0.5416666666666666,1,1,1,0,0,0,1,1,1,0,1,2,0.8258706467661691,0.45353681052388645,0
1,1,1,0,0.5972222222222222,1,0,1,0,1,1,0,1,1,1,1,0,0.8189054726368158,0.49448419109162245,0
0,0,1,1,0.2361111111111111,1,1,2,0,0,0,0,0,0,0,0,3,0.05820895522388059,0.045130394645741985,1
0,0,1,0,0.8472222222222222,1,1,2,0,0,0,0,0,0,2,0,0,0.07014925373134329,0.1772559427648281,0
0,0,1,0,0.6805555555555555,1,1,0,1,1,1,0,0,1,1,0,2,0.5328358208955224,0.39848257558273714,0
1,0,0,0,0.05555555555555555,1,0,2,0,0,0,0,0,0,1,0,3,0.014427860696517386,0.011423955688899146,0
0,0,1,1,0.8888888888888888,0,0,0,0,1,1,1,0,1,2,0,2,0.3144278606965174,0.368284098776829,0
1,0,0,0,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,1,3,0.5109452736318407,0.02176321255481191,0
1,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,2,0.014925373134328346,0.0001096238172167089,0
1,0,1,0,0.5555555555555556,1,0,1,0,1,1,0,0,0,1,0,2,0.6223880597014925,0.35932956381260095,0
0,0,0,1,0.013888888888888888,1,0,0,1,1,0,1,0,0,0,1,2,0.41542288557213924,0.004754211862450957,1
1,0,0,0,0.1111111111111111,1,1,1,0,0,0,0,0,1,0,1,2,0.6796019900497512,0.07279598430648512,1
0,1,1,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.025870646766169153,0.0002365566582044772,1
0,1,1,0,0.4722222222222222,1,0,0,0,0,1,1,1,0,1,0,0,0.45721393034825875,0.24088391414724214,0
0,0,1,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0,0,2,0.16666666666666663,0.0018693745672744054,0
0,0,0,0,0.5416666666666666,0,0,0,0,0,1,0,1,1,0,1,2,0.3233830845771144,0.22993307177475192,1
0,1,1,0,0.8055555555555555,1,0,1,1,1,0,1,1,1,1,1,1,0.8681592039800995,0.713904915762751,1
1,0,1,1,0.625,1,0,2,0,0,0,0,0,0,2,0,2,0.009452736318407956,0.10211170090006925,0
1,1,0,0,0.08333333333333333,1,0,1,1,0,0,0,1,0,0,1,0,0.6656716417910448,0.05594276482806371,1
1,0,0,0,0.5972222222222222,1,0,1,1,1,1,1,0,0,1,1,1,0.7203980099502488,0.44582275559658435,0
1,0,1,1,0.5694444444444444,1,0,2,0,0,0,0,0,0,2,1,3,0.01741293532338306,0.09935379644588045,0
1,0,0,0,0.06944444444444445,1,0,1,0,1,0,0,0,0,0,1,2,0.5611940298507463,0.042101315485806604,0
1,0,0,0,1.0,0,0,0,1,0,1,1,1,1,2,1,1,0.42736318407960205,0.5044368797599815,0
1,0,0,0,0.05555555555555555,1,0,2,0,0,0,0,0,0,1,0,3,0.01691542288557213,0.005700438495268867,0
1,0,1,1,0.125,1,0,0,0,1,0,1,0,0,0,0,3,0.363681592039801,0.05008077544426495,0
1,1,1,0,1.0,1,1,0,0,0,1,0,1,1,2,1,1,0.5492537313432836,0.612762520193861,0
0,0,1,0,0.4583333333333333,1,0,0,0,0,0,1,0,0,1,1,3,0.33034825870646767,0.20079621509346876,0
0,0,1,0,1.0,1,1,1,1,0,0,0,0,0,2,0,0,0.618905472636816,0.6599123009462267,0
1,0,1,0,0.3055555555555555,1,0,0,1,0,0,1,0,0,0,1,2,0.3577114427860697,0.13084468036002772,1
0,0,1,0,0.9722222222222222,1,1,1,0,1,1,1,1,1,1,1,2,0.9079601990049752,0.8834237249019156,1
1,0,1,1,0.29166666666666663,1,1,1,0,1,1,0,1,1,0,0,2,0.8572139303482588,0.24684398799907684,1
1,0,0,0,0.20833333333333331,1,0,1,0,0,1,0,1,0,0,0,2,0.6671641791044776,0.1385933533348719,0
1,1,1,0,0.40277777777777773,1,1,1,0,0,0,1,0,0,0,1,2,0.6074626865671642,0.276453957996769,0
0,0,1,1,0.20833333333333331,1,0,0,0,1,1,1,1,1,0,0,0,0.5796019900497512,0.13117932148626818,0
1,1,1,1,0.986111111111111,1,1,1,1,1,0,0,1,1,0,1,1,0.8641791044776118,0.8688322178629125,1
1,1,0,0,1.0,1,1,2,0,0,0,0,0,0,2,0,0,0.07114427860696515,0.20661781675513502,0
0,0,1,0,0.2638888888888889,1,1,1,0,0,0,0,1,0,0,1,2,0.6825870646766168,0.17835218093699517,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.013930348258706454,9.808446803600233e-05,0
0,0,0,0,0.013888888888888888,1,0,1,0,1,0,0,0,0,0,1,2,0.5716417910447761,0.0065658896838218335,1
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,2,0.2716417910447761,0.007569813062543273,0
0,1,1,1,0.15277777777777776,1,1,1,0,0,1,0,0,0,0,1,1,0.5955223880597014,0.09762866374336489,0
0,0,0,0,0.16666666666666666,1,0,2,0,0,0,0,0,0,1,0,3,0.010447761194029848,0.024226863604892682,0
0,0,1,0,0.9722222222222222,1,1,1,0,1,1,1,1,1,2,1,2,0.917910447761194,0.8923667205169629,0
0,1,1,0,0.2777777777777778,1,1,1,0,0,1,0,1,0,0,0,2,0.7218905472636815,0.22296330486960536,1
0,0,0,0,0.3194444444444444,1,0,2,0,0,0,0,0,0,0,1,0,0.020398009950248763,0.05213477959843066,0
1,1,0,0,0.6805555555555555,1,1,0,1,1,1,1,0,1,2,0,1,0.6278606965174128,0.46643203323332566,0
0,0,1,1,0.05555555555555555,1,1,1,0,1,0,0,1,1,0,1,2,0.7930348258706468,0.04219939995384261,1
1,0,0,0,0.4444444444444444,1,1,1,1,1,0,1,1,1,0,1,1,0.8945273631840797,0.3939649203784907,1
1,0,0,1,0.027777777777777776,1,0,0,0,0,0,0,0,1,0,1,2,0.3686567164179104,0.010368105238864528,0
1,1,1,0,0.9583333333333333,0,0,0,1,1,0,0,1,1,2,0,1,0.38109452736318405,0.4539406877452112,0
1,0,0,0,0.08333333333333333,1,0,1,0,0,0,0,1,0,0,1,1,0.6194029850746269,0.05126355873528734,1
0,0,1,1,0.3333333333333333,1,0,2,0,0,0,0,0,0,2,1,3,0.014427860696517386,0.05484075698130626,0
0,0,0,0,0.4444444444444444,1,1,1,0,1,1,0,1,1,1,1,1,0.8537313432835821,0.3921128548349873,0
0,0,0,0,0.375,1,0,0,1,1,0,0,0,0,2,0,0,0.3442786069651741,0.17076505885068083,0
0,1,1,0,0.375,1,1,1,1,0,0,1,1,1,0,1,0,0.8562189054726367,0.3287502884837295,1
1,0,0,0,0.8055555555555555,1,1,1,0,0,0,1,0,0,0,0,0,0.6208955223880598,0.5525675051927071,0
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5283582089552238,0.006063927994461112,1
0,0,1,1,0.25,1,1,2,0,0,0,0,0,0,2,1,1,0.06368159203980098,0.05222132471728595,0
0,0,1,1,0.6527777777777778,1,0,2,0,0,0,0,0,0,2,1,0,0.03034825870646765,0.11804754211862452,0
0,0,1,1,0.9722222222222222,1,1,1,0,1,1,1,1,1,2,1,2,0.9149253731343284,0.8851834756519733,0
0,0,0,0,0.18055555555555555,1,1,1,0,1,1,1,0,0,0,0,2,0.7079601990049752,0.12849642280175397,1
0,0,1,1,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0.3263681592039801,0.20726978998384493,0
1,0,0,0,0.9305555555555555,1,0,2,0,0,0,0,0,0,2,1,3,0.015422885572139305,0.14914608816062774,0
0,0,0,0,0.1388888888888889,1,0,2,0,0,0,0,0,0,0,1,3,0.01641791044776117,0.020845834294945763,0
1,1,0,0,0.2638888888888889,1,0,1,1,0,0,0,0,1,0,1,2,0.6870646766169154,0.18676436648973,0
0,0,1,1,0.986111111111111,1,0,2,0,0,0,0,0,0,2,0,0,0.015920398009950265,0.15088276021232402,0
1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,2,1,3,0.7079601990049752,0.733642972536349,0
0,0,1,1,0.6666666666666666,1,0,2,0,0,0,0,0,0,2,0,3,0.01741293532338306,0.10582737133625664,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.01791044776119402,0.0001442418647588273,0
1,0,1,1,0.25,1,0,0,1,0,1,1,1,1,0,0,2,0.6467661691542288,0.18374682667897532,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.023383084577114438,0.00020770828525271167,1
1,1,1,0,0.9305555555555555,1,1,1,0,1,0,1,1,1,2,0,0,0.8422885572139304,0.804396492037849,0
1,0,1,1,0.9583333333333333,0,0,0,1,0,1,1,0,0,2,0,3,0.20746268656716416,0.31856681283175625,0
1,0,0,0,0.2638888888888889,1,1,1,0,1,0,0,1,1,0,1,2,0.8129353233830846,0.2207419801523194,1
1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,2,1,3,0.9577114427860697,0.9592834064158783,0
0,1,0,0,0.5277777777777778,1,0,2,0,0,0,0,0,0,2,0,3,0.019402985074626844,0.08274867297484423,0
1,1,1,0,0.5555555555555556,1,0,0,0,0,0,0,0,1,1,0,2,0.37363184079601985,0.2613085621970921,0
0,0,1,1,0.8472222222222222,1,1,2,0,0,0,0,0,0,2,1,3,0.05920398009950248,0.16459727671359337,0
0,0,0,0,0.1388888888888889,1,1,1,0,1,0,0,0,0,0,1,1,0.6243781094527363,0.09222824832679437,1
1,0,1,0,0.4444444444444444,1,1,0,1,0,0,1,1,0,1,1,1,0.5427860696517413,0.26704938841449344,0
0,0,0,0,0.29166666666666663,1,1,1,0,1,0,0,1,1,0,1,1,0.8119402985074626,0.22775790445418878,0
0,1,0,0,0.8194444444444444,1,1,1,0,0,1,0,1,1,1,1,2,0.808457711442786,0.6774982690976229,0
0,1,1,0,0.18055555555555555,1,0,1,0,0,0,0,0,0,0,1,2,0.5164179104477612,0.1036175859681514,1
0,0,0,0,0.6527777777777778,1,0,2,0,0,0,0,0,0,2,0,1,0.019900497512437804,0.11666282021693977,0
1,0,1,1,0.9583333333333333,1,1,2,0,0,0,0,0,0,2,1,0,0.0771144278606965,0.20514078006000463,0
1,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,1,1,0.01641791044776117,0.0017193630279252253,0
0,0,1,1,0.3055555555555555,1,0,2,0,0,0,0,0,0,0,0,0,0.007960199004975133,0.050225017309023776,0
1,1,1,0,0.20833333333333331,1,1,1,1,0,1,0,1,0,0,1,2,0.7786069651741293,0.15848719132240943,0
0,0,0,0,0.736111111111111,1,0,2,0,0,0,0,0,0,2,0,1,0.015920398009950265,0.1189476113547196,0
0,1,1,0,0.38888888888888884,1,1,2,0,0,0,0,0,0,0,0,3,0.07412935323383085,0.08259866143549505,0
1,0,0,0,0.3055555555555555,1,0,2,0,0,0,0,0,0,1,0,3,0.020398009950248763,0.052654050311562436,0
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5164179104477612,0.005925455804292638,1
1,1,1,0,0.2222222222222222,1,0,1,0,0,1,1,0,1,0,1,2,0.7293532338308457,0.1755423494114932,0
0,0,1,1,0.6666666666666666,0,0,0,1,1,0,1,0,0,2,0,3,0.2104477611940298,0.22615393491807065,0
1,1,1,0,0.41666666666666663,1,1,1,1,1,1,1,1,0,0,1,0,0.8701492537313432,0.36498961458573737,0
0,0,0,0,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,1,2,0.5174129353233831,0.024336487422109393,0
1,1,0,0,0.7916666666666666,1,1,1,1,0,0,1,0,1,2,0,2,0.7512437810945274,0.6469824601892453,0
0,1,1,0,0.9444444444444444,1,1,1,1,1,0,0,0,1,1,1,1,0.7791044776119402,0.7573390260789291,1
0,0,1,0,0.3194444444444444,1,0,0,0,0,0,1,1,0,1,0,0,0.41542288557213924,0.15328294484191093,0
0,0,1,0,0.9027777777777777,1,0,0,0,0,0,1,1,0,2,1,1,0.4134328358208955,0.43727209785368104,0
1,0,1,0,0.611111111111111,1,0,1,0,0,0,0,1,1,1,1,0,0.7203980099502488,0.456421647819063,0
0,0,1,1,0.986111111111111,1,1,1,1,1,1,0,1,1,2,1,0,0.9029850746268656,0.8819524578813756,0
0,0,1,0,0.5138888888888888,1,1,0,1,0,1,1,0,0,1,0,1,0.4960199004975123,0.2839199169166859,0
0,0,0,0,0.16666666666666666,1,0,2,0,0,0,0,0,0,0,0,3,0.021393034825870627,0.028594507269789987,0
1,0,1,1,0.9583333333333333,1,1,0,0,1,1,1,1,1,2,1,0,0.6338308457711442,0.6441957073621047,0
0,0,0,0,0.4861111111111111,1,0,0,1,1,1,0,0,0,0,0,2,0.4208955223880596,0.2266097392107085,0
1,0,0,0,0.06944444444444445,1,0,0,0,1,0,1,0,1,0,1,0,0.47114427860696506,0.03705285021924764,0
1,0,1,1,0.8055555555555555,1,1,1,0,0,0,0,1,0,2,0,0,0.6393034825870647,0.5549561504731133,0
1,0,1,0,1.0,1,1,0,1,1,1,1,0,1,2,1,0,0.6373134328358209,0.6879471497807524,0
1,0,1,0,1.0,1,1,0,1,1,1,1,0,0,2,0,3,0.49651741293532337,0.5527232864066467,0
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,1,0.020398009950248763,0.00017309023771059284,0
0,0,0,0,0.5416666666666666,1,0,1,1,0,1,1,1,0,1,1,2,0.7691542288557214,0.4239614585737364,1
1,0,1,1,0.736111111111111,1,0,2,0,0,0,0,0,0,1,0,1,0.019402985074626844,0.12108816062774061,0
0,0,0,0,0.375,1,0,1,0,0,1,1,0,1,0,1,2,0.7059701492537314,0.2728825294253404,0
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5114427860696518,0.005867759058389107,1
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,1,0,1,2,0.7069651741293532,0.008135241172397875,1
0,0,1,0,0.25,1,0,1,1,0,0,0,0,0,0,0,2,0.5626865671641791,0.16377221324717287,0
1,0,1,1,0.6388888888888888,1,0,2,0,0,0,0,0,0,2,1,3,0.019402985074626844,0.10369836141241635,0
